id_str,user_name,text,hashtags,created,user_followers,user_friends,user_favorites,expanded_url,user_description,user_created,user_location,source,usr_mentions
1362882304704581633,patsdunc,"RT @Tsunamirising: @JasonMillerinDC They use wind turbines for power in Antarctica. All types of power plants in Texas failed, coal, gas ,…",,2021-02-19T21:50:37,6584,7080,284964,,"RN 43+ yrs, retired. Love my country, not the 🍊🤡. Another worried Dem w/progressive leanings & snarky mouth. Cat maid, dog mom. #Resist. I delete 99.99% DMs.",2016-01-16T02:37:00,"Colorado, USA",Twitter for Android,
1362876702741962752,SlySkippy,"RT @liviapromised: So here’s the NWO current golden boy and his Texas wind farm. Nothing to see here.

Amazon's Jeff Bezos has just opened…",,2021-02-19T21:28:21,6543,6588,29297,,"Married, Patriot, UGA Alumni, DAWGS, Braves, Falcons, and SEC, CEO, Ed.S., IFBAP 💯%",2020-01-19T22:22:02,USA,Twitter for iPhone,
1363313222548357120,LivingBlueTX,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T02:22:56,6460,6629,10621,,"Blogger and Editor of Living Blue in Texas

#UniteBlue #VoteBlue #EndGerrymandering #EndVoterSupression #TurnTexasBlue #Resist #BlackLivesMatter",2015-01-28T21:31:50,Texas,Twitter for Android,"DrEricDing,AOC"
1362858946608852993,GROGParty,"RT @liviapromised: So here’s the NWO current golden boy and his Texas wind farm. Nothing to see here.

Amazon's Jeff Bezos has just opened…",,2021-02-19T20:17:48,6452,6622,7078,,Time to get on the GROG 🇦🇺... Get Rid Of Government... over governed and under delivered to... wake up Australia,2011-09-06T21:39:14,Qld,Twitter for iPhone,
1362873154280984576,dragonlou2,"RT @Tsunamirising: @JasonMillerinDC They use wind turbines for power in Antarctica. All types of power plants in Texas failed, coal, gas ,…",,2021-02-19T21:14:15,6402,6983,310867,,"Happily retired. Love outrigger paddling, truth, justice & laughter. No DMs. She/her. 🌊#Resist #BLM #patients4ABdocs",2016-09-29T19:49:26,,Twitter Web App,
1362868908764528643,kikiallus,"The energy industry, including the owners of Texas wind farms, has seen a tremendous surge in profit so great that… https://t.co/vhLoUJPyU5",,2021-02-19T20:57:23,6392,6708,75265,https://twitter.com/i/web/status/1362868908764528643,hermit scholar,2008-11-27T19:14:09,"Skagit River, Fisher Creek",Twitter Web App,
1363342288986931200,CCDUTH01,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T04:18:26,6347,4489,66344,,Proud liberal activist. Equality 4 all. Disgusted w/GOP silence. #Resist  #TheResistance  #VOTEBLUE #BLM #LGBTQ,2017-01-25T16:10:32,"Oakland, CA",Twitter for Android,"DrEricDing,AOC"
1362860111602065415,DottieFincham,RT @IngrahamAngle: “Imagine if all of Texas was on wind and solar. We would still be without power.”  -- Texas Lt. Governor @DanPatrick on…,,2021-02-19T20:22:25,6345,6425,103716,,"Donald Trump is still my president ——-Free speech, now and forever. http://gab.com/DottieUnsilent",2013-09-25T14:44:51,My Heart Is Always In Texas,Twitter for iPad,
1363322320887164934,pjpaton,"RT @AllenWest:4/ Texans appreciate your assistance but don’t want to be part of a partisan political photo opportunity. If you truly cared you would have anonymously sent the check, instead of making it about you.

Next time you come to Texas bring us the $19B we wasted on wind energy.",,2021-02-21T02:59:05,6235,6760,150394,,,2011-06-02T14:10:07,,Twitter Web App,AllenWest
1363320481429008384,pjpaton,"RT @TheFirstonTV:""The bottom line is the wind turbines out in West Texas froze up,"" Texas GOP Chairman @AllenWest tells @BuckSexton.

https://t.co/FzteEELfjP",,2021-02-21T02:51:46,6234,6760,150391,,,2011-06-02T14:10:07,,Twitter Web App,"TheFirstonTV,AllenWest,BuckSexton"
1363312615926161408,MayIrmamay14,"RT @leahstokes:With Gov. Abbott going on TV this week and lying, blaming the boogeyman “Green New Deal” and wind turbines for Texas’ current crisis, GOP leadership on renewables feels like ancient history. 

What happened over the past 15 years?
https://t.co/jp3EqyORuu",,2021-02-21T02:20:31,6186,5959,53367,,"#Ex-GOP 
#WeWantJoe 
#❤Hillary
#❤Israel
followed by @TeamPelosi♥️
#NeverTrump
#NoDMs Please",2014-06-28T04:05:33,"Texas, USA",Twitter for Android,leahstokes
1363312327903346689,MayIrmamay14,"RT @leahstokes:For my book, I interviewed Texan Republicans, Democrats, oil guys + clean energy pioneers. Texas was once leading in wind energy, with GOP support. Now we get lies, from the Gov on down on renewables. What happened?

Lessons from Short Circuiting Policy https://t.co/KtxaBci5oC 🧵 https://t.co/lXGXR70CoG",,2021-02-21T02:19:22,6186,5959,53367,,"#Ex-GOP 
#WeWantJoe 
#❤Hillary
#❤Israel
followed by @TeamPelosi♥️
#NeverTrump
#NoDMs Please",2014-06-28T04:05:33,"Texas, USA",Twitter for Android,leahstokes
1363312519213891584,MayIrmamay14,"RT @leahstokes:Gov. Bush was so proud of Texas’ leadership on wind energy, that he campaigned on it when running for President in 2000. 

The ""bill he signed in 1999 will make Texas the country’s largest market for renewable energy by 2009.""
https://t.co/T4dKZ5qGnA https://t.co/MMFHqrGVDT",,2021-02-21T02:20:08,6186,5959,53367,,"#Ex-GOP 
#WeWantJoe 
#❤Hillary
#❤Israel
followed by @TeamPelosi♥️
#NeverTrump
#NoDMs Please",2014-06-28T04:05:33,"Texas, USA",Twitter for Android,leahstokes
1363312567712628736,MayIrmamay14,"RT @leahstokes:In 2005, Texas passed another big wind energy law, which included $7 billion for transmission. 

It was sponsored by Republican state Senator Troy Fraser and signed by Republican Gov. Rick Perry.
https://t.co/c9vnjyvn4i",,2021-02-21T02:20:19,6186,5959,53367,,"#Ex-GOP 
#WeWantJoe 
#❤Hillary
#❤Israel
followed by @TeamPelosi♥️
#NeverTrump
#NoDMs Please",2014-06-28T04:05:33,"Texas, USA",Twitter for Android,leahstokes
1363316748489924609,busbyj2,"RT @evanasmith:This @nytimes graphic rebuts the idea that frozen wind turbines caused the mess last week in Texas. Natural gas, a much bigger part of our energy portfolio, was hit way harder https://t.co/lnDSIfNvR2 #txlege https://t.co/oATwMfbk0a",,2021-02-21T02:36:56,6076,1501,41269,,"I am an Associate Professor of Public Affairs at the University of Texas-Austin. I write about climate & security, climate governance, health & foreign policy.",2010-09-23T18:26:56,Austin,Twitter Web App,"evanasmith,nytimes"
1362873983176118272,FerrerMafehn,✎ Texas weather: Are frozen wind turbines to blame for power cuts? #BreakingNews #bbcnews ➵➵➵… https://t.co/kHLno5HuJP,"BreakingNews,bbcnews",2021-02-19T21:17:33,6064,6442,10373,https://twitter.com/i/web/status/1362873983176118272,Swift developer and trainer. Amateur musician. #Followback Increase Concentration With Music here: https://spoti.fi/2OWfhkz,2015-10-14T21:44:11,"Las Vegas, NV",dlvr.it,
1362877639871111174,mharvey816,RT @LisPower1: Fox News and Fox Business lied about wind turbines and the Green New Deal being to blame for Texas' power outages 128 times…,,2021-02-19T21:32:05,6004,4775,1476857,,Former Romance book blogger. Bleeding heart liberal. Asthmatic. I won 3 games on Jeopardy 21 years ago #AlwaysRoyal #Natitude #BLM #BidenHarris She/her,2009-02-13T01:13:03,NW MO ➡️ NoVA,Twitter Web App,
1363327147344076802,acwelling,"RT @allinwithchris:“Did AOC, 10 years ago at the tender age of 21, parachute into the state of Texas to put up windmills under cover of night?” says Hayes of the GOP blaming power crisis on “green energy,” despite holding ""nearly every statewide office in Texas for decades."" https://t.co/XKEtt3bmin",,2021-02-21T03:18:15,5949,6439,63965,,We're #TeamAmerica together we stand or divided we fall. America was built with teamwork from us ALL. #Resister my #AmericanFamily #AmericanEagles #MamaEagle,2009-03-26T19:09:34,,Twitter for Android,allinwithchris
1362866370627706888,Rifleman4WVU,RT @ThePeoplesCube: BREAKING: Biden administration sends emergency wind turbines to help fight #TexasBlackout,TexasBlackout,2021-02-19T20:47:18,5905,5324,100897,,"Love my Wife, Family and Country and want to keep what the Founders wanted for it, Life, Liberty & The Pursuit of Happiness! Mountaineers are Always Free 🇺🇸",2009-07-09T19:12:30,"Greatest Country, USA",Twitter Web App,
1362882534330228738,swell,"RT @Tsunamirising: @JasonMillerinDC They use wind turbines for power in Antarctica. All types of power plants in Texas failed, coal, gas ,…",,2021-02-19T21:51:31,5884,5106,96282,,"Musician, avid Cyclist, Certified Leftneck, Beer Drinker. Too many bikes, too many guitars and never enough books! Also, I love birds! 🌊 #VoteBlue2020",2007-04-13T14:58:08,"Wisconsin Dells, Wisconsin",Twitter Web App,
1363331861636866052,dchi89,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:36:59,5833,6417,6898,,"Canadian Expat 🇨🇦, Naturalized citizen 🇺🇲, husband @Collymac_67, father, grandfather. #Resisters. Hockey is the coolest sport on ice 🏒🥅 🌊",2011-07-31T15:37:54,"Fraser, MI",Twitter for Android,"DrEricDing,AOC"
1362877442998812672,WitmerCarl,RT @EcoSenseNow: Donn Dears predicted these blackouts caused by unreliable intermittent wind and solar energy some time ago. Will the Fake…,,2021-02-19T21:31:18,5797,5116,535070,,,2015-08-18T23:25:51,,Twitter for iPhone,
1362869092273840136,deborahskyrim,"RT @L2H2a: windpower excels, even in Antartica.

https://t.co/g9BBr8DR5q",,2021-02-19T20:58:07,5734,6243,189389,https://m.dailykos.com/stories/2021/2/17/2016551/-Blackout-continues-in-Texas-as-Republicans-blame-everything-but-the-real-problem?detail=emaildkre,IF WE ALL WORK TOGETHER WE CAN SAVE EARTH AND LIFE AS WE KNOW #ClimateChange #ExtinctionIsForever #CleanPowerPlan #Earth #KeepItInTheGround #CleanEnergy 🌎💞🌎,2014-10-12T22:11:47,Antarctica,Twitter for iPhone,
1363315479784288259,jtkstc,RT @chiefster16:@paulkrugman The people blaming windmills for the energy crisis in Texas are the same ones blaming antifa for the capital insurrection.,,2021-02-21T02:31:54,5711,6239,148345,,Prove me wrong if you can before condemning my views. Ex-Army. Biden Won! The election was NOT stolen! Following back as fast as Twitter lets me.,2012-01-15T20:48:11,USA,Twitter Web App,"chiefster16,paulkrugman"
1363333352070262785,JesusWasARebel2,"RT @DrEricDing:What sent Texas reeling is not an engineering problem, nor frozen wind turbines. It is a structure that offers no incentives to prepare for winter. In the name of deregulation and free markets— electric grid that puts cheap prices over reliable service. 🧵
https://t.co/KrcC8fJr5M https://t.co/MEsQLWohW5",,2021-02-21T03:42:55,5652,4934,78753,,No One Is Free Until EVERYONE is Free  #BlackLivesMatter #FlintWaterCrisis #M4A #Fightfor15 #GreenNewDeal #UnionStrong #Reparations2021,2015-08-07T17:25:57,,Twitter for Android,DrEricDing
1362875424842403847,realsnoopbailey,"@RepRoKhanna @AOC @OversightDems The problem was windmills froze putting, cutting 25% of supply, then a nuke plant… https://t.co/c0VFX6mkYj",,2021-02-19T21:23:16,5618,3062,596192,https://twitter.com/i/web/status/1362875424842403847,Veteran-Army Intel 👨‍✈️ I sell spirits & classic cars. Go Vols!🍊  Braves⚾  Steelers🏈       Drum a little (YTvid 👇),2010-01-24T19:47:16,"Knoxville, Boulder, Atlanta ",Twitter for Android,
1362869554884595713,yohiobaseball,On the back of a cow through the wind of a cow fart,,2021-02-19T20:59:57,5603,2992,236935,,"Love Baseball, Go Tribe, Have my own business, Nobody like the man in Black Johnny Cash, Helping Trump Make America Great Again! MAGA, Treeper",2015-08-31T08:07:21,www.donaldjtrump.com,Twitter Web App,
1363332615277699080,sledbetty,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T03:39:59,5477,6024,86748,,Will FB! Resist like it’s my job. Altruist. Nurse. Mother. Reader. Wanderer. Tray rider. Pluviophile. Marcher. Persister. VOTER. #BlackLivesMatter,2009-04-29T05:00:58,PNW,Twitter for iPhone,"DrEricDing,AOC"
1363311259588980737,MHornsby16,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T02:15:08,5463,623,103955,,Proud Mother to one handsome man :-) 2 beautiful granddaughters. and 1 grandson...proud supporter of @nickFradiani @toddCarey & @jackiejunemusic @harleymoonkemp,2011-05-26T12:57:33,"South Carolina, USA",Twitter for iPhone,"DrEricDing,AOC"
1363318647704403971,RockSolidDem,"@GovernorPerry @FoxNews Don't blame wind turbines for Texas' historic power outages https://t.co/nhBgKCIgMw via @CBSNews 

ERCOT supplies about 90% of the state with its power",,2021-02-21T02:44:29,5443,5616,35871,"https://www.cbsnews.com/news/wind-turbines-texas-power-outage-electrical-grid/,https://twitter.com/i/web/status/1363318647704403971","Trucker 24 Years OTR. Likes Classic Rock, Muscle Cars, Ferrets and Linux. Democratic Socialist.  #Resistance #Resist 🚫 I Block all MAGAt's 🚫",2018-06-29T03:05:27,United States,Twitter Web App,"GovernorPerry,FoxNews"
1363344962042146818,MeVossie,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T04:29:03,5349,5740,55345,,"Vossie is back ...

Biden hurt his foot playing with his dog. trump got Covid because he’s an asshole. See the difference?",2020-06-10T17:40:52,"New York, USA",Twitter for Android,"DrEricDing,AOC"
1362865785727836163,Tru_islandBaby,"RT @disclosetv: NEW - Half of #Texas’ wind turbines frozen in winter storm, limiting state’s power output. https://t.co/udMxafc3VI",Texas,2021-02-19T20:44:58,5344,2735,4176,,Loyalty is everything.,2011-12-18T10:02:24,🇦🇬 island gyal 🇩🇲,Twitter for Android,
1363330275686682625,riteaparty,"RT @repmorgan:Climate activists advocate subsidies and mandates for wind and solar. In TX, the Production Tax Credit subsidy has caused wind to grow market share continually. Usually, it provides 42% of Texas power, but it only generated 8% during the crisis - a time when it was needed most",,2021-02-21T03:30:41,5342,3323,9486,,"Rhode Island Tea Party is dedicated to preserving the Constitution, liberty fiscal/personal responsibility & individual rights. Tweets ≠ endorsements info ONLY.",2010-12-08T14:06:50,Rhode Island,Twitter Web App,repmorgan
1363318344259166209,sabulosaa,"RT @DrEricDing:Let this sink in—Congresswoman @AOC from Bronx &amp; Queens raised over $4 million for people suffering in Texas.

While Ted Cruz went to Cancun, Rick Perry &amp; others blamed wind power that’s &lt;12% of actual shortage.

➡️Donate to help Texas—let’s keep it going! https://t.co/cMe9wtKnaI",,2021-02-21T02:43:17,5309,2962,225165,,"Protect Democracy Against Facism ,Authoritarian,Dictatorship, Neo Nazis, White Supremacy and Trump",2010-07-28T15:32:14,,Twitter for iPhone,"DrEricDing,AOC"
1362860061266235404,LauraCarrese,"RT @catturd2: The worthless windmills froze in Texas ... quick talk about Ted Cruz for a week. 

LOOK SQUIRREL !!!",,2021-02-19T20:22:13,5290,5748,107179,,"#nonsisbagliamaiduevolte
La democrazia è ogni giorno una scelta consapevole 
#RN #Italexit #ProLife #NoUE #Trump #PatriotParty #combattere
@Laura_Carrese (Gab)",2010-05-08T09:34:58,"Roma, Lazio",Twitter for Android,
1363310445810098178,cyferPtVila,"RT @hotdawg74:@TepbyB @RepDanCrenshaw The west Texas wind turbines were never winterized as cost-cutting measures, because no one expected it to get that cold in TX and wind is only needed in summer where demand is much higher... Dan will never mention that part.",,2021-02-21T02:11:54,5208,5717,334168,,"space/time traveler, cancer survivor, ican'toclast NO LISTS please Lately I block for tiresome/stupidity/boring/ 'cause I feel like it    tough luck",2013-09-25T18:20:54,"Thataway, next door to Amelia r.i.p.",Twitter for iPad,"hotdawg74,TepbyB,RepDanCrenshaw"
